SMILES,NSC#,"Activity (1 = active, 0 = inactive)",,,,
CC1C(C(=O)C2(O1)CC3C(C2OC(=O)C)(CC45N3C(=O)C(N(C4=O)C)(SS5)CO)O)(C)C,NSC294408,0,,,,
C1=CC=C2C(=C1)C3=CC=CC=C3C4=C2NC(=N4)C5=CC=CC=C5O,NSC332670,0,,,,
COC(=O)CC1=C(N=C(N1)Cl)C(=O)N,NSC34769,0,,,,
C1=CC=C2C(=C1)N=C(S2)C3=CN=CC=C3,NSC37812,0,,,,
COC1=C(C=CC2=C1C3=C4C(C2)NCCC4=CC5=C3OCO5)O,NSC785148,0,,,,
C1=CC(=CN=C1)CCC(=O)O,NSC89720,0,,,,
C1COCCN1N=NC2=CC=CC=C2,NSC136065,0,,,,
C1=CC(=NNC1=O)Cl,NSC75071,0,,,,
C1=CC=C(C=C1)NC(=S)NC2=NC=CS2,NSC139257,0,,,,
CCOC(=O)NC1=CC(=CC=C1)[As](=O)(O)O,NSC12644,0,,,,
C1=CC(=CC=C1NC2=NC=CC(=O)N2)Cl,NSC23672,0,,,,
COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)O)NC5=C4C=CC(=C5)OC)O,NSC81463,0,,,,
COC1=CC=C(C=C1)C(=S)N2CCN(CC2)C3=CC(=CC=C3)Cl,NSC111194,0,,,,
C1=CC=C(C=C1)C(=O)NC2=CC(=C(C=C2)C(=O)O)O,NSC159686,0,,,,
CC1=CC2=C(C=C1)NCCC2=C(C#N)C#N,NSC108753,1,,,,
CCOC(=O)CC1=CNC(=S)NC1=O,NSC123141,0,,,,
C1=CC=C(C=C1)CN=C(C2=CC=CC=C2)NO,NSC114490,0,,,,
CN1CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)O)OC)OC,NSC32979,0,,,,
CC1=CC(NC2=C1C=C(C=C2)CC3=CC4=C(C=C3)NC(C=C4C)(C)C)(C)C,NSC217697,0,,,,
C1(=C(NC(=O)NC1=O)C(=O)O)F,NSC31712,0,,,,
CC1CC=CC2C(C(=C)C(C3C2(C(C=CC(C1)(C)O)OC(=O)C)C(=O)NC3CC4=CC=CC=C4)C)O,NSC305222,0,,,,
CCC(CC)NCCOC(=O)C1=CC=C(C=C1)[N+](=O)[O-],NSC120961,0,,,,
CC1=C(C(=CC=C1)C)NC(=O)NCC2=CC=CO2,NSC205843,0,,,,
CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)CN(C)C)C,NSC145612,1,,,,
C1C(=O)N(C(=S)S1)N=CC2=CNC3=C2C=C(C=C3)Br,NSC124818,0,,,,
CC1=NC=CN=C1SC2=CC=CC=C2,NSC57165,0,,,,
C1=CC(=CC=C1CC2=C(C=C(C=C2)O)O)Cl,NSC11150,0,,,,
CC(C(=O)O)OC(=O)NC1=CC(=CC=C1)Cl,NSC73170,0,,,,
C(C1C(C(C(=O)C1CO)CO)CO)O,NSC9064,0,,,,
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C(C#N)C#N,NSC242557,1,,,,
CC1=CC(=C(C=C1NC(=O)NC2=CC=CC3=CC=CC=C32)C(C)C)O,NSC32673,0,,,,
C1C(C(=O)N(C1=O)C2=CC=CC=C2Cl)SC3=CC=CC=C3N,NSC159092,0,,,,
CC1(CCC(C23C1C(C(C45C2CCC(C4O)C(=C)C5=O)(OC3)O)O)O)C,NSC250682,0,,,,
CC1CC2CCCC(=C2C(=O)O1)O,NSC112906,0,,,,
C1=NNC(=N1)NC(=O)C(=O)O,NSC177952,0,,,,
C1=COC(=C1)CNC(=O)NC2=CC=C(C=C2)[N+](=O)[O-],NSC45086,1,,,,
CC1(CSC(=N1)NC2=CC=C(C=C2)OC)CO,NSC319471,0,,,,
CC1CC(C(C(C(CC(=O)OC(CC2C(O2)C=CC1=O)C)OC(=O)C)OC)OC3C(C(C(C(O3)C)OC4CC(C(C(O4)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O,NSC51001,0,,,,
C=CCNC(=O)C1COC2=CC=CC=C2O1,NSC36582,0,,,,
CC1CC(C)C(OC2CC(OC3CCC(OC4CC(O)C(OC5CCC(O)C(C)O5)C(C)O4)C(C)O3)C(OC(C)=O)C(C)O2)C6C1C7(C)C(C(C)=CCC(OC8CC(C)([N+]([O-])=O)C(NC(OC)=O)C(C)O8)C(C)=CC9C(O)C=C(C=O)CC9%10C(C(C(O%10)=O)=C7O)=O)C=C6,NSC333856,0,,,,
CC1=CC(=NN1C(=NC(=O)C2=CC=CC=C2)N)C,NSC294623,0,,,,
CSC1=NC=C2C(=N1)N=C(N2)C(C3=CC=CC=C3)O,NSC82269,0,,,,
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=NC=CN3C4=CC=CC=C4)O,NSC40269,1,,,,
CC1=CC(=O)C2=C(O1)C(=O)C3=C(C2=O)C=CO3,NSC99796,0,,,,
C1=CC(=C(C(=C1)F)C(=O)NC2=NN=C(S2)C(F)(F)F)F,NSC319424,0,,,,
C1=CN(C(=O)N=C1N)C2C(C(C(O2)CCl)O)O,NSC318799,0,,,,
C1=CC=C2C(=C1)C=NC3=CC=CC=C23,NSC73482,0,,,,
CCC(C)C(C(CC(=O)N1CCCC1C(C(C)C(=O)NC(CC2=CC=CC=C2)C3=NC=CS3)OC)OC)N(C)C(=O)C(C(C)C)NC(=O)C(C(C)C)N(C)C,NSC376128,0,,,,
CCOC(=O)C(=CC1=CC=C(C=C1)Br)C(=O)OCC,NSC637153,0,,,,
C1=CC(=NCl)C(=NCl)C=C1,NSC344494,0,,,,
COC1=CC2=C(C=C1)N(CCC2)C(=NC3=CC=C(C=C3)Cl)N,NSC51683,0,,,,
C1=CC=C(C=C1)CCNC2=NC(=NC3=C2C=NN3)Cl,NSC19136,0,,,,
CC1=CC=C(N1)C(=O)OC2C(C(OC(C2OC)(C)C)OC3=C(C4=C(C=C3)C(=C(C(=O)O4)NC(=O)C5=CC(=C(C=C5)O)CC=C(C)C)O)Cl)O,NSC227186,1,,,,
CN(C)S(=O)(=O)NC1=CC=CC=N1,NSC196148,0,,,,
C1=CN(C=C1)C2=C(C=NN2C3=CC(=CC=C3)Cl)C#N,NSC326644,0,,,,
CC1=C(N=C2C(=N1)C=CC(=N2)N)C,NSC57741,0,,,,
CC(CC1=CC=CC=C1)NC(=O)N,NSC10772,0,,,,
COC1=CC=CC(=C1O)C=O,NSC2150,0,,,,
CC1=C(N=C(N1)N=NC2=CC=CC=C2)N=NC3=CC=CC=C3,NSC40749,1,,,,
CC1=CC(=O)C2CC1C2(C)C,NSC6832,0,,,,
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=N2,NSC9358,0,,,,
CC=CC1=CC2=C(C(=O)C(C(O2)C)O)C(=O)O1,NSC118343,0,,,,
C1C(C(C2=CC=CC=C21)NC3=CC=C(C=C3)C#N)O,NSC69421,0,,,,
C1CNCCC1(CC2=CC=CC=C2)O,NSC83237,0,,,,
CC1CCC(C(C1)NC(=O)C2=CC=NC=C2)C(C)C,NSC351691,0,,,,
CN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CC3=CC=C(C=C3)N,NSC14398,0,,,,
CC1=C(C(=O)C2=C(C1=O)N3CCC(C3=N2)OC(=O)COC)NC(=O)C,NSC651084,0,,,,
C1C2=CC=CC(=O)C(=C2C(=O)OC1=O)O,NSC170001,0,,,,
CC(C)(C)C1=CC=C(C=C1)OCC(=O)O,NSC8481,0,,,,
COC1=CC=C2C(=CC1=O)C(CCC3=CC(=C(C(=C32)OC)O)OC)NC(=O)C(F)(F)F,NSC335989,0,,,,
CC(=CCC1C(O1)(C)C2C(C(CCC23CO3)O)OC)C,NSC9665,0,,,,
CN(C(=O)NC(C=O)C(C(C(CO)O)O)O)N=O,NSC85998,0,,,,
C1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)C3=CC=CC=C3,NSC6145,0,,,,
COC1=C(C=CC(=C1)I)[As](=O)(O)O,NSC31748,0,,,,
CC1CC(=O)NC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)N(C(C(=O)OC1)CC(C)C)C)C(C)C)C(C)C)CC(C)C)C(C)C,NSC122224,0,,,,
C1CCC2(CC1)C(=S)NC3(N2)CCCCC3,NSC515893,1,,,,
CC(C)(C)N1CC(C1)OC(=O)N,NSC206630,0,,,,
CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CC(C7C8=CC(=O)OC8)O)O)C)C)C)C)O)O,NSC95099,0,,,,
C1=CC(=CC=C1NC2=C(C=C(C=C2)[N+](=O)[O-])N)O,NSC92794,0,,,,
C1=CC=C(C(=C1)C(=O)C=CC2=CN=CC=C2)O,NSC49652,0,,,,
C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,NSC407286,0,,,,
CCCCOC1=NC=C(C=C1)NC2=C(C=CC(=C2)Cl)C(=O)O,NSC60423,0,,,,
C1=CC(=CC=C1CN2C=NC3=C2N=CNC3=O)[N+](=O)[O-],NSC87690,0,,,,
C1CCC(C1)(C(=O)O)NC(=O)CCl,NSC240502,0,,,,
CCCCCCC(C)OC(=O)C1=CC=CC=C1C(=O)O,NSC524615,0,,,,
CC(=CCC1C(O1)(C)C2(C(C(=O)CCC23CO3)OC)O)C,NSC141538,0,,,,
C1=CC=C2C(=C1)NC3=NN=C(C=C3S2)Cl,NSC301168,0,,,,
C1=CC(=C(C=C1Br)Br)N,NSC88324,0,,,,
C1=CC2=C(C3=C(C=C2)N=CC=C3)N=C1,NSC35679,0,,,,
CC1=CC(=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)O)C,NSC25678,0,,,,
C1=CC=C(C=C1)CC2NC3=CC(=C(C=C3S(=O)(=O)N2)S(=O)(=O)N)Cl,NSC263220,0,,,,
CC1=CC(=NC(=N1)N)NC2=CC=C(C=C2)OC,NSC49701,0,,,,
CC1=CC(=NC=C1)NC(=O)NC2=CC=C(C=C2)SC,NSC142269,0,,,,
CC1CC(C2=NCCN12)(C)C,NSC284701,0,,,,
C1=CC=C2C(=C1)NC(=S)C3=CC=CN23,NSC246415,0,,,,
C=CCNC(=S)NC1=CC(=CC=C1)[N+](=O)[O-],NSC102086,1,,,,
CC1=CC=CC=C1N2CCN(CC2)C(=S)C3=CC=C(C=C3)OC,NSC83497,1,,,,
C=CCSC1=NNC(=N1)C2=CC=CS2,NSC366807,0,,,,
CC1CC2C(C(C3(C1C=CC3=O)C)O)C(=C)C(=O)O2,NSC85236,0,,,,
CN1C([N+]([O-])=O)=CN=C1C=C2CC3=C(C=C(OCCN(C)C)C=C3)C2=O,NSC277184,0,,,,
C1=CC=C(C=C1)C2=CC3=C(C=C2)OC(=S)N3,NSC93817,0,,,,
CC1CCCC2(C1=CC3C(C2)OC(=O)C3=C)C,NSC302289,0,,,,
CSC(=NCC=C)NC#N,NSC331198,0,,,,
CC1=CC(=CN=C1)C(=O)OC,NSC83076,0,,,,
C1=CC=C(C(=C1)N=NC2=C(N=C(C=C2)N)N)Cl,NSC106208,1,,,,
C1CSC2(N1C(=O)NC(=O)N2)CC3=CC=CC=C3,NSC102554,0,,,,
CN1C2=C(C(=O)N(C1=O)C)NC3(N2)C4=CC=CC=C4NC3=O,NSC117197,0,,,,
CNCCC(C1=CC=CC=C1)OC2=CC=CC=C2OC,NSC5476,0,,,,
C1=CC=C(C=C1)C2=CN=C(S2)CO,NSC118832,0,,,,
C1=CC=C(C(=C1)C(=O)NC2=CC=CC=C2[N+](=O)[O-])C(=O)O,NSC41066,0,,,,
C1=COC(=C1)C(=O)NC(=S)NC2=CC=C(C=C2)S(=O)(=O)N,NSC205912,0,,,,
CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OCC(=O)O,NSC86467,0,,,,
CC1=CC2=C(C=C1)C=NC3=CC=CC=C3O2,NSC293780,0,,,,
CCN(CC)C(=O)CN1C=CC(=NC1=O)NC(=O)C,NSC166846,0,,,,
CCC(CNC1=C2C(=CC(=C1)OC)C=CC=N2)NC3CCCCC3,NSC13616,1,,,,
CC1=CC(=CC(=C1O)C)C=C2C(=O)NC(=S)S2,NSC343526,0,,,,
C1=CC2=C(C(=C(C=C2[N+](=O)[O-])[N+](=O)[O-])O)N=C1,NSC57103,0,,,,
CC(C)N(CC1=CC=CC=C1)S(=O)(=O)C2=NNC(=N2)C(C)(C)C,NSC333544,0,,,,
C1=CC=C(C=C1)C=CC2=CC=C(C=C2)N(C(=O)CF)O,NSC112965,0,,,,
C1=CC2=C3C(=C1)NC(NC3=CC=C2)C4=CN=CC=C4,NSC83715,0,,,,
C1=CC(=CC=C1NC2=NC(=NC(=C2C#N)N)N)Br,NSC71866,0,,,,
CCOC(=O)C1=C(C(=NC1=N)N)NC2=CC=C(C=C2)OC,NSC302867,0,,,,
CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O,NSC89671,0,,,,
COC1=NOC(=C1)CCC(=O)O,NSC303800,0,,,,
CCOC(=O)C1=C(NC=C1)CC(=O)NC,NSC293334,0,,,,
C1(=NOC(=O)N1)C(C(C(F)(F)F)(F)F)(F)F,NSC88349,0,,,,
C1CN2C(=C3C=CC=CC3=C2O)C4=C1N=NC4=O,NSC335048,0,,,,
CCC(C)NC(=O)C1=CC=CC(=C1)C,NSC34983,0,,,,
CC(C)(C)CC(C)(C)N1C(=NN=N1)N,NSC11128,0,,,,
CN1CCN(CC1)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-],NSC36815,0,,,,
C1=CC=C2C(=C1)C(=CC(=O)C2=O)O,NSC8625,0,,,,
CCC(C)C1=CN=C(C(=O)N1O)CC(C)C,NSC22939,0,,,,
CCCOC1=CC=C(C=C1)C2=NC(=CS2)C3=CC=C(C=C3)[N+](=O)[O-],NSC281623,0,,,,
CC1=NN=C2N=C(NN2C1=O)N,NSC335649,0,,,,
CCOC(=O)CCCCCCCCCCCCC1CCC=C1,NSC38010,0,,,,
CCCNC(=O)C1=C(C=C(C=C1)Cl)Cl,NSC6866,0,,,,
C1CNC2CCNC3N2C1NCC3,NSC81462,0,,,,
CC(=O)NC1=C(C=C(C=C1)S(=O)(=O)NN=C2N(C3=CC=CC=C3S2)C)N,NSC270071,0,,,,
CC1=CC(=NC=C1)NC(C2=CC=CC=C2)C3=C(C4=C(C=CC=N4)C=C3)O,NSC1014,1,,,,
CCOC1=CC=C(C=C1)NC(=O)C2CCCN(C2)C,NSC22806,0,,,,
C1=CC(=CC=C1N=C(N)N=C(N)N)O,NSC125197,0,,,,
C1=CC=C(C=C1)NC2=CC=C(C=C2)NC(=O)N,NSC24035,0,,,,
C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,NSC15780,0,,,,
C1=CC(=CC=C1N2C(=NNC2=S)N)Cl,NSC148170,0,,,,
COC1=CC(=CC(=C1OC)OC)C2C3C(CC4=CC5=C(C=C24)OCO5)COC3=O,NSC403148,0,,,,
CCOC(=O)N1CC(=CC2=CC=CC=C2)C(=O)C(=CC3=CC=CC=C3)C1,NSC630602,0,,,,
CC1=CCCC(C2CC(C(CC(=CCC1)C)OC(=O)C)C(=C)C(=O)O2)(C)O,NSC36437,0,,,,
CC1C(=O)N(C2CSC(C(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C,NSC526417,0,,,,
C1=CC=C2C(=C1)C3=C(N2)C(=NC=C3)CCCCO,NSC112677,0,,,,
CCC1(CC(C2=C(C3=C(C=C2C1C(=O)OC)C(=O)C4=C(C=CC(=C4C3=O)O)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)O)O)N(C)C)O,NSC265211,0,,,,
CCCCOC1=NC2=C(N1C)C(=O)N(C(=O)N2C)C,NSC11275,0,,,,
C1=COC(=C1)C(=O)NC2=C(C=C(C=C2)NC(=O)C3=CC=C(C=C3)N)O,NSC375981,0,,,,
COC(=O)C(=CC1=CC=CC=C1[N+](=O)[O-])C(=O)OC,NSC126224,0,,,,
C1=CC(=CN=C1)[As](=O)(O)O,NSC31741,0,,,,
CN1C2CCC1C(C(C2)O)COC(=O)C3=CC=CC=C3,NSC5564,0,,,,
C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl,NSC68982,0,,,,
C1CCC(CC1)(C[N+](=CC2=CC=CC=C2)[O-])O,NSC298793,0,,,,
COC1=C2C(=C(C=C1)Br)CCC2=O,NSC10995,0,,,,
C1=CC=C(C=C1)N2N=C3C(=O)NC(=NC3=N2)N,NSC11826,0,,,,
C1CN(C(=O)NC1O)C2C(C(C(O2)CO)O)O,NSC112907,0,,,,
C1=C2C(=NC(=NN2N=N1)N)N,NSC60530,0,,,,
CC1=C(C=CC(=C1)OCCCCOC2=CC=C(C=C2)C#N)[N+](=O)[O-],NSC211787,0,,,,
C#CC1(CCCCC1)N2CCCCC2,NSC203065,0,,,,
C1=CC=C(C=C1)C2=CC(=NN2)NC(=O)C3=CC=C(C=C3)Cl,NSC367480,0,,,,
CCOC1=CC=C(C=C1)NC(=O)NC2=C(C=CC(=C2)C(C)C)C,NSC46213,1,,,,
CN1CCC(C1)C2=CNC3=CC=CC=C32,NSC43512,0,,,,
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N=C(N)SC,NSC165599,0,,,,
CC1=CC(=C(C=C1)C2=CC(=CC(=C2OC(=O)COC)C3=C(C=C(C=C3)C)C)OC(=O)COC)C,NSC159242,0,,,,
C1OC2=C(O1)C=C(C(=C2)C(=O)NC3=CC=CC4=CC=CC=C43)Br,NSC292923,0,,,,
CCC1(CC(C2=C(C3=C(C=C2C1C(=O)OC)C(=O)C4=C(C=CC(=C4C3=O)O)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CCC(=O)C(O7)C)O)N(C)C)O,NSC18334,0,,,,
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,NSC7652,0,,,,
CC1=CC(=O)C2C(C1)CC3C2(C(=O)CC4C3CCC5C4(CCC(C5)OC(=O)C)C)C,NSC59620,0,,,,
C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)O,NSC824,0,,,,
C(C(=O)NN)NC(=O)NC1=NNC(=S)S1,NSC327693,0,,,,
C1=CC=C(C=C1)NC2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3Cl,NSC164435,0,,,,
CC(C)OC1=CC=C(C=C1)C(=O)O,NSC16646,0,,,,
CCN1CCCC(C1)SC2=NC3=C(N2)C(=S)N(C(=O)N3C)C,NSC99660,0,,,,
CC1=CC(=O)C(C(=O)O1)C(=NC2=CC=CC=C2Cl)C,NSC32892,0,,,,
CCN(CC)CCNC(=O)C(=C1C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,NSC7419,0,,,,
CCOC(=O)NC1=CC(=C(C=C1)[As](=O)(O)O)O,NSC32873,0,,,,
CCC1=[N+](N(C(=C1N=O)C2=CC=CC=C2)O)[O-],NSC236246,0,,,,
C1CCCC(CCC1)NC2=NCCO2,NSC162292,0,,,,
CC1=C(C(=O)NC(=N1)NC(=O)C)CCC2OCCO2,NSC70307,0,,,,
C1C2C(C(S1)CCC=CC(=O)O)NC(=O)N2,NSC127473,0,,,,
CCCCN1C=CN=C1C,NSC200686,0,,,,
CC1=CSC(=N1)NC(=O)C2=CC=C(C=C2)C(=O)NC3=NC(=CS3)C,NSC110300,0,,,,
CC1(C2CCC1(C(=O)C2NC(=S)NN)C)C,NSC36425,0,,,,
C1=C(C(=O)NC=C1I)I,NSC159398,0,,,,
CCCCNC1=NC(=NC=C1[N+](=O)[O-])N,NSC85326,0,,,,
CC(C)C(=O)NC1=CN=CC=C1,NSC134577,0,,,,
COC(=O)C1CC(C(C(C1)O)O)O,NSC62511,0,,,,
CC1CC(CC(C(C(=CC=CCC(OC(=O)CC(C(C1)C)O)C2CCCC2C(=O)O)C#N)O)C)C,NSC216128,0,,,,
C1=CC=C(C=C1)C2C(C2[N+](=O)[O-])C(=O)C3=CC=CC=C3,NSC34879,0,,,,
CC1=CC(=C(C=C1)NC2=NC(=NC3=C2N(C=N3)C)Cl)C,NSC19141,0,,,,
C1=NC2=C(NN=C2C(=O)N1)C3C(C(C(O3)CO)O)O,NSC106486,0,,,,
CC1=CC2=C(C(=O)C(C(C2=CO1)O)(C)O)C=O,NSC159632,0,,,,
CN1C2=C(N=C1OC3=CC=CC=C3)N(C(=O)N(C2=O)C)C,NSC11296,0,,,,
CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)N)C)OC)OC(=O)N)C)C)O)OC,NSC255109,0,,,,
CC1=C2C3=C(C4=C(C=C3)C(=O)C=CC4=O)N(C2=CC=C1)C,NSC645330,0,,,,
CC1=C2C(=O)C=C(NC2=C(C=C1)C)C,NSC109813,0,,,,
CC1=C(N=C2C(=N1)NC(=N2)C(F)(F)F)C,NSC175415,0,,,,
C1=CC=NC(=C1)C=CC2=CC=CC=N2,NSC9489,0,,,,
C1(=NC(=S)SS1)N,NSC65248,0,,,,
C1=CC=C2C(=C1)C(=O)NC=N2,NSC5863,0,,,,
CC1=C(C=CC=C1Cl)NC(=O)CC2C(=O)NC3=CC=CC=C3S2,NSC634396,0,,,,
CCN(C1=CC=CC=C1)C2=NC(=NC3=C2C=NN3C)Cl,NSC11643,0,,,,
C1(C(=O)NC(=O)N1)NC(=O)N,NSC7606,0,,,,
C1=C(SC(=C1)Cl)C=CC(=O)C2=CC=C(S2)Cl,NSC54860,0,,,,
CCOC(=O)C(C)C1=C(C2=CC=CC=C2N1C)C(=O)C3=CN=C(C=C3)C,NSC623638,0,,,,
C12=C(N=C(C(=N1)Cl)Cl)N=C(N2)C(=O)O,NSC182400,0,,,,
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C(=C3O)OC)O)OC)O,NSC106969,0,,,,
CCOC(=O)CC1=CC(=O)NN(C1=O)C2=CC=CC=C2,NSC36753,0,,,,
CC1=CC(=CC=C1)N2CCN(CC2)CC(COC3=CC=C(C=C3)Cl)O,NSC91356,0,,,,
C1=CC(=C(N=C1)CO)O,NSC18473,0,,,,
C1=CC(=CC=C1N2C(=C(N=N2)C#N)N)Cl,NSC332473,0,,,,
CCOC(=O)C1=NC2=C(C3=C(S2)CCCC3)C(=O)N1,NSC310113,0,,,,
CCCCNCC1CCCO1,NSC97538,0,,,,
C1=NC2=C(N1)C(=NC=N2)SCCN3C=NC4=C(C3=S)NC=N4,NSC48388,0,,,,
CC1=NC(=NN1)SCC(=O)O,NSC78999,0,,,,
CCCCOC1=CC=C(C=C1)OC(=O)NC2=C(C=CC(=C2)Cl)OC,NSC205832,0,,,,
CC1=CC2=C(NC(CNC(C)C)CC2)C=C1[N+]([O-])=O,NSC271923,0,,,,
CC(=NO)C1CC(C1(C)C)CC(=O)O,NSC127947,0,,,,
CCC1=C(CCC(C1C)C(=O)O)C2=CC=C(C=C2)OC,NSC19962,0,,,,
C1=C(C=C(C(=C1I)O)I)CC(C(=O)O)N,NSC4143,0,,,,
C1=CC=C(C=C1)N2C3=C(C=C(C=C3)N)N=N2,NSC28341,0,,,,
C1=CC=NC(=C1)SC2=NC=CC=N2,NSC311723,0,,,,
CSC1=NC2=C(N=CN=C2S1)NCC=C,NSC343783,0,,,,
C1=CC=C2C(=C1)N=C(S2)SCC(=O)O,NSC11891,0,,,,
CCC(C)C1=C(N(OC1=O)S(=O)(=O)C2=CC=C(C=C2)C)N,NSC60183,0,,,,
COC1=CC(=O)OC(=C1)CC(=O)C(=O)O,NSC174027,0,,,,
CC1C(C(C(C(O1)NC2=NC=NC3=C2NC=N3)O)O)NC(=O)CNC(=O)CCCCCCCCCCCCC(C)C,NSC268251,0,,,,
CC1CC=C(C12OCC(CO2)(C)C)O,NSC46273,0,,,,
CCCCOC1=CC=C(C=C1)NC(=O)NC2=NN=C(S2)C,NSC326422,0,,,,
COC1=C(C(=C2C(=C1)C(=NC=N2)NCCCCCO)OC)OC,NSC319012,0,,,,
CCOC(=O)C(C#N)C(=N)C1C2CCCCC2OC1=O,NSC127886,0,,,,
C1=CC=C(C=C1)C2C(=O)C(=C(O2)N)O,NSC372063,0,,,,
CCOP(=O)(C(=CC1=CNC2=CC=CC=C21)C#N)OCC,NSC660151,0,,,,
CC1=CC(=C(C=C1)NC2=NN=C(O2)C3=CC4=C(C=C3)OCO4)C,NSC326182,0,,,,
CC1CCC2C(C)C3C(CC4C3(C)CCC5C4CC=C6C5(C)CCC(OC7C(OC8C(O)C(O)C(O)C(C)O8)C(OC9C(O)C(O)C(O)C(CO)O9)C(O)C(CO)O7)C6)N2C1,NSC35611,0,,,,
C1=C(C(=O)NN=C1Cl)C(=O)O,NSC338205,0,,,,
C1=CC=C(C=C1)C(=O)CC2C=CC3=CC=CC=C3N2C(=O)C4=CC=CC=C4,NSC116709,0,,,,
C1CCC(CC1)(N)N2C3=CCCCC3=C(S2)S,NSC327444,0,,,,
CN1C(=O)C(=CN1)C=NC(=O)N,NSC109176,0,,,,
C1=CC=C2C=C(C=CC2=C1)OCCOCCOC3=CC4=CC=CC=C4C=C3,NSC37219,0,,,,
CC1=CC=CC=C1NC(=O)NCCN2CC2,NSC101266,0,,,,
CC1=CC(=CC(=C1NC(=O)C)C)OCC(=O)O,NSC38042,0,,,,
CCCCSC1=CC(=O)NC(=N1)N,NSC41331,0,,,,
C1=CC=C(C=C1)N2C(=C(N=N2)CO)CO,NSC79538,0,,,,
C1=CC(=CC=C1NC(=O)NC2=CC=C(C=C2)OC3=CC=C(C=C3)NC(=O)NC4=CC=C(C=C4)[N+](=O)[O-])[N+](=O)[O-],NSC80735,1,,,,
C1C2=CC3=CC=CC=C3N=C2CN1C(=O)C=CC(=O)O,NSC140899,0,,,,
CCCNC(=O)C1=CC=C(C=C1)S(=O)(=O)N,NSC17129,0,,,,
C1CSC(=S)N1CCO,NSC29629,0,,,,
CCCCCCCC1(C(=O)NC(=O)N1)C,NSC29620,0,,,,
C1=CC=C(C=C1)N2C(=C(C(=O)N(C2=O)C3=CC=CC=C3)C=N)O,NSC149054,0,,,,
CCOC(=O)C1=CC2=C(C=C1)OC3=C(CN2)C=CC=C3OC,NSC364889,0,,,,
CC(=O)OCCN1C(=CN=C1C=[N+](C2CCCCC2)[O-])[N+](=O)[O-],NSC186194,0,,,,
CN1CCN(CC1)C2=CC=C(C3=NO[N+](=C23)[O-])[N+](=O)[O-],NSC207895,0,,,,
CC1C=CC=C(C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C,NSC133100,0,,,,
CC(C)(C)N1CCC1CN,NSC135857,0,,,,
C1CCC(CC1)NCCC(=O)O,NSC62840,0,,,,
CC1=C2C(C(C=C2C(=O)C(C13CC3)(C)O)(C)C)O,NSC400978,0,,,,
CC1=CC(=O)N2C(=N1)C=C(N2)C3=CC=C(C=C3)C(C)(C)C,NSC367474,0,,,,
C1=CC(=CC(=C1)NC(=O)C2=CC=C(C=C2)N)N,NSC15362,0,,,,
C1=NC(=S)NC2=C1NC(=S)N2,NSC29193,0,,,,
C1=CC(=CC=C1NC(=O)OCCOC2=CC=C(C=C2)[N+](=O)[O-])F,NSC216607,0,,,,
